consumer_id,choice_set_id,alternative_id_in_set,choice,kindle,ipad,galaxy,surface,screen8,screen9,screen10,hd32,hd64,hd128,ram2,ram4,battery8,battery9,p199,p299,p399,p499
105,1561,3,2,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1
105,1562,1,2,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
105,1562,2,2,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0
105,1562,3,2,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1
105,1563,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0
105,1563,2,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
105,1563,3,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0
105,1564,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0
105,1564,2,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
105,1564,3,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
105,1565,1,2,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
105,1565,2,2,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0
105,1565,3,2,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0
105,1566,1,3,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
105,1566,2,3,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0
105,1566,3,3,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1
105,1567,1,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
105,1567,2,3,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0
105,1567,3,3,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
105,1568,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
105,1568,2,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0
105,1568,3,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0
105,1569,1,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0
105,1569,2,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0
105,1569,3,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
105,1570,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
105,1570,2,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0
105,1570,3,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0
105,1571,1,2,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0
105,1571,2,2,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
105,1571,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
105,1572,1,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0
105,1572,2,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0
105,1572,3,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
105,1573,1,2,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
105,1573,2,2,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
105,1573,3,2,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0
105,1574,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
105,1574,2,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
105,1574,3,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
105,1575,1,2,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
105,1575,2,2,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0
105,1575,3,2,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0
106,1576,1,2,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0
106,1576,2,2,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
106,1576,3,2,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0
106,1577,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
106,1577,2,2,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1
106,1577,3,2,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
106,1578,1,2,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
106,1578,2,2,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0
106,1578,3,2,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0
106,1579,1,2,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0
106,1579,2,2,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
106,1579,3,2,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
106,1580,1,3,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0
106,1580,2,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
106,1580,3,3,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
106,1581,1,2,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0
106,1581,2,2,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0
106,1581,3,2,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
106,1582,1,2,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
106,1582,2,2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
106,1582,3,2,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,1
106,1583,1,2,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
106,1583,2,2,0,1,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0
106,1583,3,2,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
106,1584,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0
106,1584,2,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
106,1584,3,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0
106,1585,1,3,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
106,1585,2,3,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
106,1585,3,3,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0
106,1586,1,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
106,1586,2,2,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1
106,1586,3,2,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0
106,1587,1,3,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
106,1587,2,3,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
106,1587,3,3,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0
106,1588,1,2,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
106,1588,2,2,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
106,1588,3,2,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0
106,1589,1,2,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
106,1589,2,2,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
106,1589,3,2,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
106,1590,1,2,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
106,1590,2,2,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0
106,1590,3,2,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0
107,1591,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
107,1591,2,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0
107,1591,3,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
107,1592,1,2,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
107,1592,2,2,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
107,1592,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
107,1593,1,3,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0
107,1593,2,3,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0
107,1593,3,3,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
107,1594,1,2,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1
107,1594,2,2,0,1,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0
107,1594,3,2,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
107,1595,1,2,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0
107,1595,2,2,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0
107,1595,3,2,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
107,1596,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
107,1596,2,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
107,1596,3,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0
107,1597,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
107,1597,2,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0
107,1597,3,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0
107,1598,1,2,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0
107,1598,2,2,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
107,1598,3,2,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
107,1599,1,2,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,0
107,1599,2,2,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1
107,1599,3,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
107,1600,1,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0
107,1600,2,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
107,1600,3,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
107,1601,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
107,1601,2,2,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
107,1601,3,2,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0
107,1602,1,3,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
107,1602,2,3,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0
107,1602,3,3,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0
107,1603,1,2,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
107,1603,2,2,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
107,1603,3,2,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0
107,1604,1,2,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
107,1604,2,2,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
107,1604,3,2,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
107,1605,1,3,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
107,1605,2,3,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0
107,1605,3,3,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0
108,1606,1,2,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0
108,1606,2,2,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
108,1606,3,2,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
108,1607,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0
108,1607,2,1,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0
108,1607,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
108,1608,1,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0
108,1608,2,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
108,1608,3,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0
108,1609,1,2,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
108,1609,2,2,0,0,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0
108,1609,3,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
108,1610,1,3,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1
108,1610,2,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
108,1610,3,3,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0
108,1611,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0
108,1611,2,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
108,1611,3,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1
108,1612,1,2,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0
108,1612,2,2,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
108,1612,3,2,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
108,1613,1,3,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
108,1613,2,3,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0
108,1613,3,3,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0
108,1614,1,1,0,1,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0
108,1614,2,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
108,1614,3,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0
108,1615,1,3,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1
108,1615,2,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
108,1615,3,3,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
108,1616,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1
108,1616,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
108,1616,3,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
108,1617,1,3,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0
108,1617,2,3,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0
108,1617,3,3,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
108,1618,1,2,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
108,1618,2,2,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
108,1618,3,2,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0
108,1619,1,2,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
108,1619,2,2,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
108,1619,3,2,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
108,1620,1,3,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
108,1620,2,3,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0
108,1620,3,3,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0
109,1621,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0
109,1621,2,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
109,1621,3,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0
109,1622,1,2,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1
109,1622,2,2,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0
109,1622,3,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
109,1623,1,2,0,0,1,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0
109,1623,2,2,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0
109,1623,3,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
109,1624,1,3,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0
109,1624,2,3,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0
109,1624,3,3,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
109,1625,1,3,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0
109,1625,2,3,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
109,1625,3,3,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0
109,1626,1,2,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1
109,1626,2,2,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0
109,1626,3,2,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0
109,1627,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,0
109,1627,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
109,1627,3,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
109,1628,1,2,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1
109,1628,2,2,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0
109,1628,3,2,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
109,1629,1,2,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
109,1629,2,2,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0
109,1629,3,2,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0
109,1630,1,2,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
109,1630,2,2,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0
109,1630,3,2,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
109,1631,1,3,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
109,1631,2,3,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0
109,1631,3,3,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
109,1632,1,1,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,1,0,0
109,1632,2,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0
109,1632,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
109,1633,1,2,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
109,1633,2,2,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
109,1633,3,2,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0
109,1634,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
109,1634,2,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
109,1634,3,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
109,1635,1,3,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
109,1635,2,3,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0
109,1635,3,3,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0
110,1636,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
110,1636,2,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0
110,1636,3,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
110,1637,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1
110,1637,2,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0
110,1637,3,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0
110,1638,1,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0
110,1638,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
110,1638,3,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
110,1639,1,2,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1
110,1639,2,2,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
110,1639,3,2,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0
110,1640,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
110,1640,2,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
110,1640,3,1,0,1,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0
110,1641,1,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
110,1641,2,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0
110,1641,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
110,1642,1,1,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0
110,1642,2,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0
110,1642,3,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0
110,1643,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
110,1643,2,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1
110,1643,3,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1
110,1644,1,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
110,1644,2,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
110,1644,3,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0
110,1645,1,1,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0
110,1645,2,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
110,1645,3,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
110,1646,1,2,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
110,1646,2,2,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
110,1646,3,2,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0
110,1647,1,2,1,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0
110,1647,2,2,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0
110,1647,3,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
110,1648,1,2,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
110,1648,2,2,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
110,1648,3,2,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0
110,1649,1,2,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
110,1649,2,2,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
110,1649,3,2,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
110,1650,1,2,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
110,1650,2,2,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0
110,1650,3,2,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0
111,1651,1,3,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0
111,1651,2,3,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
111,1651,3,3,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0
111,1652,1,2,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1
111,1652,2,2,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0
111,1652,3,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
111,1653,1,2,0,0,1,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0
111,1653,2,2,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0
111,1653,3,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
111,1654,1,1,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0
111,1654,2,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0
111,1654,3,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
111,1655,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0
111,1655,2,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
111,1655,3,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0
111,1656,1,2,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1
111,1656,2,2,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0
111,1656,3,2,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0
111,1657,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,0
111,1657,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
111,1657,3,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
111,1658,1,2,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1
111,1658,2,2,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0
111,1658,3,2,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
111,1659,1,2,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
111,1659,2,2,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0
111,1659,3,2,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0
111,1660,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
111,1660,2,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0
111,1660,3,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
111,1661,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
111,1661,2,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0
111,1661,3,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
111,1662,1,2,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,1,0,0
111,1662,2,2,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0
111,1662,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
111,1663,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
111,1663,2,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
111,1663,3,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0
111,1664,1,3,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
111,1664,2,3,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
